BOROUGH,NEIGHBORHOOD,SALE PRICE
5,BULLS HEAD,"420,000"
5,BULLS HEAD,"559,000"
5,BULLS HEAD,"630,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"499,000"
5,BULLS HEAD,0
5,BULLS HEAD,"310,000"
5,BULLS HEAD,"625,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"465,000"
5,BULLS HEAD,"450,000"
5,BULLS HEAD,0
5,BULLS HEAD,"437,500"
5,BULLS HEAD,"490,000"
5,BULLS HEAD,"477,500"
5,BULLS HEAD,"530,000"
5,BULLS HEAD,0
5,BULLS HEAD,"479,900"
5,BULLS HEAD,0
5,BULLS HEAD,"705,000"
5,BULLS HEAD,"575,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"650,000"
5,BULLS HEAD,10
5,BULLS HEAD,"585,000"
5,BULLS HEAD,"570,000"
5,BULLS HEAD,"630,000"
5,BULLS HEAD,"525,000"
5,BULLS HEAD,"585,000"
5,BULLS HEAD,"650,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,1
5,BULLS HEAD,"500,000"
5,BULLS HEAD,"415,000"
5,BULLS HEAD,"510,000"
5,BULLS HEAD,"433,000"
5,BULLS HEAD,500
5,BULLS HEAD,"437,750"
5,BULLS HEAD,0
5,BULLS HEAD,"363,000"
5,BULLS HEAD,0
5,BULLS HEAD,"530,000"
5,BULLS HEAD,0
5,BULLS HEAD,"523,000"
5,BULLS HEAD,"485,000"
5,BULLS HEAD,"480,000"
5,BULLS HEAD,"160,000"
5,BULLS HEAD,0
5,BULLS HEAD,"395,000"
5,BULLS HEAD,"450,000"
5,BULLS HEAD,"460,000"
5,BULLS HEAD,0
5,BULLS HEAD,"390,000"
5,BULLS HEAD,"390,000"
5,BULLS HEAD,"450,000"
5,BULLS HEAD,"401,000"
5,BULLS HEAD,"49,770"
5,BULLS HEAD,0
5,BULLS HEAD,"515,000"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"260,777"
5,BULLS HEAD,"456,300"
5,BULLS HEAD,"545,000"
5,BULLS HEAD,"434,500"
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,0
5,BULLS HEAD,"480,000"
5,BULLS HEAD,"425,000"
5,BULLS HEAD,0
5,BULLS HEAD,"365,000"
5,BULLS HEAD,"322,452"
5,BULLS HEAD,"433,800"
5,BULLS HEAD,"393,000"
5,BULLS HEAD,"120,000"
5,BULLS HEAD,"120,000"
5,BULLS HEAD,"323,200"
5,BULLS HEAD,"350,000"
5,BULLS HEAD,0
5,BULLS HEAD,"277,000"
5,BULLS HEAD,"470,000"
5,BULLS HEAD,0
5,BULLS HEAD,"385,000"
5,BULLS HEAD,"534,581"
5,BULLS HEAD,"525,000"
5,BULLS HEAD,"525,000"
5,BULLS HEAD,0
5,BULLS HEAD,"449,900"
5,BULLS HEAD,"412,150"
5,BULLS HEAD,"333,700"
5,BULLS HEAD,"250,000"
5,BULLS HEAD,"400,000"
5,BULLS HEAD,"430,000"
5,BULLS HEAD,"253,500"
5,BULLS HEAD,"505,000"
5,BULLS HEAD,"465,000"
5,BULLS HEAD,0
5,BULLS HEAD,"579,000"
5,BULLS HEAD,0
5,BULLS HEAD,"415,233"
5,BULLS HEAD,"608,000"
5,BULLS HEAD,"698,888"
5,BULLS HEAD,"975,000"
5,BULLS HEAD,0
5,BULLS HEAD,"525,000"
5,BULLS HEAD,"740,000"
5,BULLS HEAD,"445,000"
5,BULLS HEAD,"740,000"
5,BULLS HEAD,0
5,BULLS HEAD,"515,000"
5,BULLS HEAD,0
5,BULLS HEAD,"550,000"
