BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4215,28,,A5,168 NEW DORP PLAZA,,10306,1,0,1,"2,040","1,440",1980,1,A5,"575,000",8/26/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4217,45,,A5,102 8TH STREET,,10306,1,0,1,"2,000","1,248",2003,1,A5,"588,000",3/2/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4218,37,,A2,124 9 STREET,,10306,1,0,1,"5,500",960,1970,1,A2,"862,000",6/7/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4220,66,,A1,62 CODDINGTON,,10306,1,0,1,"4,000","2,100",2005,1,A1,0,11/6/2020
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4222,54,,A2,104 CODDINGTON AVENUE,,10306,1,0,1,"4,000",825,1940,1,A2,"650,000",2/5/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4223,15,,A1,276 ROSE AVENUE,,10306,1,0,1,"4,000","1,224",1920,1,A1,"428,400",3/4/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4223,15,,A1,276 ROSE AVENUE,,10306,1,0,1,"4,000","1,224",1920,1,A1,"607,500",7/6/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4223,23,,A2,292 ROSE AVENUE,,10306,1,0,1,"4,000",780,1955,1,A2,"665,000",9/29/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4224,20,,A1,288 ROSS AVENUE,,10306,1,0,1,"6,000","1,868",1945,1,A1,"945,000",8/3/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4224,27,,A1,302 ROSS AVENUE,,10306,1,0,1,"4,000","1,296",1920,1,A1,0,4/22/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4225,12,,A1,12 STERLING AVENUE,,10306,1,0,1,"4,000","1,550",1920,1,A1,"695,000",1/20/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4225,14,,A1,16 STERLING AVENUE,,10306,1,0,1,"4,000","1,430",1920,1,A1,"115,000",1/15/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4225,26,,A1,40 STERLING AVENUE,,10306,1,0,1,"4,000","1,686",1925,1,A1,"650,000",5/14/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4225,39,,A2,433 CLAWSON STREET,,10306,1,0,1,"4,000","1,404",1950,1,A2,0,12/3/2020
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4226,8,,A1,334 ROSE AVENUE,,10306,1,0,1,"4,000","1,978",1950,1,A1,0,4/12/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4228,60,,A2,341 BEACH AVENUE,,10306,1,0,1,"5,000",975,1950,1,A2,"675,000",1/26/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4229,13,,A2,52 ARC PLACE,,10306,1,0,1,"6,080","1,218",1955,1,A2,0,3/18/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4229,80,,A5,84 BEACH AVENUE,,10306,1,0,1,"2,250","1,300",2004,1,A5,"650,000",4/15/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4229,100,,A5,12 BEHAN COURT,,10306,1,0,1,"3,650","1,824",1980,1,A5,0,3/29/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4231,65,,A1,169 10TH STREET,,10306,1,0,1,"6,811","1,825",1945,1,A1,"375,000",6/9/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4231,115,,A1,80 7 STREET,,10306,1,0,1,"4,750","2,250",1945,1,A1,"980,000",7/9/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4233,26,,A2,205 10TH STREET,,10306,1,0,1,"5,000","1,040",1950,1,A2,0,5/11/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4238,40,,A2,33 RENO AVENUE,,10306,1,0,1,"4,000",960,1960,1,A2,"733,000",7/15/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4238,53,,A5,3 RENO AVENUE,,10306,1,0,1,"2,600","2,080",1960,1,A5,"580,000",2/10/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4245,3,,A2,171 PRINCETON AVE,,10306,1,0,1,"4,000",825,1960,1,A2,0,7/5/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4246,34,,A5,370 BEACH AVENUE,,10306,1,0,1,"2,728","1,475",1996,1,A5,0,4/8/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4247,56,,A2,112 LINDBERGH AVE,,10306,1,0,1,"4,000",728,1955,1,A2,"600,000",7/19/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4248,41,,A2,196 ALLISON AVENUE,,10306,1,0,1,"5,000","1,130",1945,1,A2,0,8/3/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4250,5,,A2,254 10TH STREET,,10306,1,0,1,"4,217","1,717",1955,1,A2,"745,000",11/18/2020
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4250,69,,A2,121 RENO AVENUE,,10306,1,0,1,"4,600","1,150",1960,1,A2,"650,000",9/20/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4252,33,,A2,198 CANNON BOULEVARD,,10306,1,0,1,"4,000",988,1940,1,A2,"664,000",8/27/2021
5,NEW DORP,01 ONE FAMILY DWELLINGS,1,4253,47,,A2,134 RENO AVENUE,,10306,1,0,1,"4,000","1,360",1960,1,A2,"650,000",5/28/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3599,42,,B2,87 PRESCOTT AVENUE,,10306,2,0,2,"5,000","1,238",1920,1,B2,0,4/23/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3600,1,,B1,53 BANCROFT AVENUE,,10306,2,0,2,"7,500","2,040",1940,1,B1,0,7/28/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3601,33,,B2,91 BRYANT AVENUE,,10306,2,0,2,"5,610","2,260",1955,1,B2,0,1/11/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3607,49,,B3,140 BANCROFT AVENUE,,10306,2,0,2,"4,000","1,360",1945,1,B3,0,3/24/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3621,21,,B2,20 LOCUST AVENUE,,10306,2,0,2,"4,700","2,176",1930,1,B2,"820,000",3/11/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3622,33,,B9,1271 N RAILROAD AVE,,10306,2,0,2,"2,500","1,350",1993,1,B9,"760,000",9/30/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3629,55,,B9,71 CLOISTER PLACE,,10306,2,0,2,"3,400","2,000",1990,1,B2,0,6/18/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3635,10,,B2,69 BACHE AVENUE,,10306,2,0,2,"3,500","2,062",2019,1,B2,0,4/8/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3635,10,,B2,69 BACHE AVENUE,,10306,2,0,2,"3,500","2,062",2019,1,B2,"967,338",11/11/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3637,86,,B2,72 JACQUES AVENUE,,10306,2,0,2,"4,000","2,112",1920,1,B2,0,12/21/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3638,21,,B2,209 OTIS AVENUE,,10306,2,0,2,"4,200","2,356",1930,1,B2,0,8/4/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3640,13,,B2,245 BURBANK AVENUE,,10306,2,0,2,"5,000","3,019",1955,1,B2,"1,316,000",6/8/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3646,35,,B1,282 LOCUST AVENUE,,10306,2,0,2,"3,600","2,288",1960,1,B1,"828,000",2/22/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3647,39,,B3,292 BURBANK AVE,,10306,2,0,2,"4,000","1,261",1925,1,B3,0,2/9/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3960,123,,B9,170 DARTMOUTH LOOP,,10306,2,0,2,"1,820","1,300",2005,1,B9,"650,000",7/7/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3960,148,,B9,76 DARTMOUTH LOOP,,10306,2,0,2,"1,820","1,300",2005,1,B9,"675,000",7/20/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3960,161,,B9,36 DARTMOUTH LOOP,,10306,2,0,2,"1,820","1,300",2005,1,B9,0,3/27/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,3960,170,,B9,8 DARTMOUTH LOOP,,10306,2,0,2,"2,210","1,300",2005,1,B9,"695,500",2/8/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4031,57,,B3,116 MILL ROAD,,10306,2,0,2,"9,425","1,976",1935,1,B3,"759,000",9/22/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4031,87,,B9,19 WINDMILL COURT,,10306,2,0,2,"1,247","1,360",1999,1,B9,"585,000",12/21/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4031,97,,B9,30 MILL ROAD,,10306,2,0,2,"3,525","1,530",1993,1,B9,"740,000",8/12/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4035,76,,B9,74 CUBA AVENUE,,10306,2,0,2,"2,525","1,720",1989,1,B9,"749,000",8/23/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4038,88,,B9,165 CUBA AVENUE,,10306,2,0,2,"2,875","1,200",1997,1,B9,0,6/29/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4051,45,,B2,211 TITUS AVENUE,,10306,2,0,2,"3,880","1,600",1960,1,B2,"820,000",1/13/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4055,17,,B9,79 ISERNIA AVENUE,,10306,2,0,2,"2,825","1,600",1996,1,B9,"555,000",4/5/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,82,,B2,81 MANILA AVENUE,,10306,2,0,2,"4,100","2,136",1970,1,B2,"790,000",11/23/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,150,,B2,85 MANILA AVENUE,,10306,2,0,2,"4,600","2,136",1965,1,B2,"770,000",11/16/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,11,,B2,139 3 STREET,,10314,2,0,2,"4,365","2,149",2018,1,B2,0,5/27/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,18,,B2,24 2ND STREET,,10306,2,0,2,"3,750","2,499",2017,1,B2,"1,139,999",9/15/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,20,,B2,22 2ND STREET,,10306,2,0,2,"3,750","2,499",2017,1,B2,"1,139,999",10/4/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4194,17,,B2,11 ROSS AVENUE,,10306,2,0,2,"4,000","2,358",1970,1,B2,"850,000",11/5/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4197,6,,B2,201 3RD STREET,,10306,2,0,2,"3,500","2,320",2019,1,B2,"1,069,163",1/26/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4197,10,,B2,205 3 STREET,,10306,2,0,2,"3,500","2,420",2019,1,B2,"1,074,254",4/6/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4197,12,,B2,209 3 STREET,,10306,2,0,2,"3,500","2,420",2019,1,B2,"1,069,163",4/9/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4197,13,,B2,213 3RD STREET,,10306,2,0,2,"3,500","2,420",2019,1,B2,"1,057,848",12/16/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4210,12,,B3,27 9 STREET,,10306,2,0,2,"3,750","2,446",1945,1,B3,"750,000",5/19/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4210,14,,B2,29 9 STREET,,10306,2,0,2,"3,750","2,150",1910,1,B2,0,6/8/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4210,22,,B3,36 8 STREET,,10306,2,0,2,"5,500","2,110",1930,1,B3,"800,000",8/2/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4220,63,,B1,60 CODDINGTON AVENUE,,10306,2,0,2,"6,000","1,431",1945,1,B1,"685,000",1/28/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4223,63,,B2,279 ROSS AVENUE,,10306,2,0,2,"4,000","2,700",2020,1,B2,"1,099,710",3/31/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4223,66,,B1,271 ROSS AVENUE,,10306,2,0,2,"6,000","3,250",1945,1,B1,"1,340,000",3/11/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,6,,B2,330 ROSE AVENUE,,10306,2,0,2,"4,000","2,156",1925,1,B2,0,10/5/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,66,,B2,347 ROSS AVENUE,,10306,2,0,2,"4,000","2,400",2020,1,B2,"992,794",3/5/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,66,,B2,N/A ROSS AVENUE,,10306,2,0,2,"4,000","2,400",2020,1,B2,"1,120,075",5/17/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,68,,B2,343 ROSS AVENUE,,10306,2,0,2,"4,000","2,400",2020,1,B2,"992,794",2/23/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,68,,B2,343 ROSS AVENUE,,10306,2,0,2,"4,000","2,400",2020,1,B2,"1,109,893",5/12/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4226,70,,B1,339 ROSS AVENUE,,10306,2,0,2,"4,000","1,664",1925,1,B1,0,3/10/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4229,104,,B9,18 BEHAN COURT,,10306,2,0,2,"3,038","1,824",1980,1,B9,"770,000",12/28/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4231,46,,B9,210 BEACH AVENUE,,10306,2,0,2,"2,945","1,514",1999,1,B9,"718,000",1/28/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4232,40,,B2,29 PRINCETON AVENUE,,10306,2,0,2,"6,200","1,960",1950,1,B2,0,6/10/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4239,11,,B3,333 TYSENS LANE,,10306,2,0,2,"5,031","2,174",1960,1,B3,0,11/5/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4240,40,,B2,88 PRINCETON AVENUE,,10306,2,0,2,"3,800","1,900",2004,1,B2,0,1/12/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4245,67,,B2,174 ALLISON AVENUE,,10306,2,0,2,"4,100","2,475",2019,1,B2,"1,043,706",3/17/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4246,25,,B3,350 BEACH AVENUE,,10306,2,0,2,"5,000","2,500",1950,1,B3,0,3/15/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4248,36,,B2,510 CLAWSON STREET,,10306,2,0,2,"4,500","2,800",1965,1,B2,0,12/14/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4250,42,,B2,561 CLAWSON STREET,,10306,2,0,2,"4,800","2,005",1975,1,B2,"815,000",2/1/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4251,18,,B2,189 CANNON BOULEVARD,,10306,2,0,2,"4,000","2,000",1960,1,B2,0,12/2/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4251,18,,B2,189 CANNON BOULEVARD,,10306,2,0,2,"4,000","2,000",1960,1,B2,0,2/16/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4254,17,,B1,8 ISORA PLACE,,10306,2,0,2,"5,500","1,824",1960,1,B1,"820,000",11/20/2020
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4255,27,,B2,200 RENO AVENUE,,10306,2,0,2,"4,200","2,392",1960,1,B2,"870,000",6/28/2021
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4256,15,,B2,210 RENO AVENUE,,10306,2,0,2,"4,000","2,460",1965,1,B2,"899,000",4/8/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,3621,1003,,R3,"2348 RICHMOND ROAD, RR",RR,10306,1,,1,,,2005,1,R3,"526,500",9/29/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1001,,R3,"21A FRANCINE COURT, 109A",109A,10306,1,,1,,,1988,1,R3,"320,000",1/12/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1004,,R3,"23B FRANCINE COURT, 107B",107B,10306,1,,1,,,1988,1,R3,"240,000",7/15/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1010,,R3,"29B FRANCINE COURT, 101B",101B,10306,1,,1,,,1988,1,R3,"240,000",5/29/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1047,,R3,"52A FRANCINE COURT, 80A",80A,10306,1,,1,,,1988,1,R3,"375,000",9/24/2021
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1060,,R3,"34B FRANCINE COURT, 96B",96B,10306,1,,1,,,1988,1,R3,"240,000",9/10/2021
5,NEW DORP,05 TAX CLASS 1 VACANT LAND,1B,4047,72,,V0,N/A WINHAM AVENUE,,10306,0,0,0,"2,121",0,,1,V0,0,8/10/2021
5,NEW DORP,05 TAX CLASS 1 VACANT LAND,1B,4224,29,,V0,N/A ROSS AVENUE,,10306,0,0,0,"2,000",0,,1,V0,0,4/22/2021
5,NEW DORP,06 TAX CLASS 1 - OTHER,1,4047,71,,G0,147A WINHAM AVENUE,,10306,0,0,0,"2,525",0,1980,1,G0,0,8/10/2021
5,NEW DORP,07 RENTALS - WALKUP APARTMENTS,2A,3612,1,,C3,235 BRYANT AVENUE,,10306,4,0,4,"6,000","3,600",1952,2,C3,"1,195,000",8/12/2021
5,NEW DORP,07 RENTALS - WALKUP APARTMENTS,2A,4229,57,,C3,2692-2694 AMBOY ROAD,,10306,4,0,4,"4,800","3,680",1931,2,C3,"700,000",8/31/2021
5,NEW DORP,21 OFFICE BUILDINGS,4,4206,5,,O2,129 NEW DORP PLAZA,,10306,0,3,3,"5,490","3,012",1931,4,O2,"453,000",11/6/2020
5,NEW DORP,21 OFFICE BUILDINGS,4,4221,39,,O2,322-326 NEW DORP LANE,,10306,0,7,7,"3,994","4,560",1964,4,O2,"2,800,000",12/18/2020
5,NEW DORP,21 OFFICE BUILDINGS,4,4228,31,,O7,2627B HYLAN BOULEVARD,,10306,0,12,12,"9,618","7,738",1980,4,O7,"1,863,550",9/10/2021
5,NEW DORP,21 OFFICE BUILDINGS,4,4228,37,,O7,2627A HYLAN BOULEVARD,,10306,0,8,8,"10,400","7,738",1980,4,O7,"2,101,450",9/10/2021
5,NEW DORP,22 STORE BUILDINGS,4,3645,1,,K2,2381 HYLAN BOULEVARD,,10306,0,21,21,"23,400","24,000",1975,4,K2,"10,500,000",8/25/2021
5,NEW DORP,22 STORE BUILDINGS,4,3648,59,,K1,2455 HYLAN BOULEVARD,,10306,0,1,1,"10,355","6,560",1933,4,K1,"3,550,000",2/19/2021
5,NEW DORP,22 STORE BUILDINGS,4,3649,14,,K1,357 NEW DORP LANE,,10306,0,3,3,"4,000","4,000",1975,4,K1,"1,175,000",4/9/2021
5,NEW DORP,22 STORE BUILDINGS,4,4210,46,,K1,170 NEW DORP LANE,,10306,0,1,1,"2,550","2,712",1920,4,K1,"600,000",12/15/2020
5,NEW DORP,22 STORE BUILDINGS,4,4221,42,,K1,324 NEW DORP LANE,,10306,0,3,3,"10,000","3,800",1951,4,K1,"2,800,000",12/18/2020
5,NEW DORP,29 COMMERCIAL GARAGES,4,3627,1,,G4,2420 RICHMOND ROAD,,10306,0,1,1,"13,940","1,950",1951,4,G4,"2,044,000",5/6/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,49,,A5,105 MILTON AVENUE,,10306,1,0,1,"2,568","1,600",1980,1,A5,"590,000",1/29/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,81,,A2,64 WINHAM AVENUE,,10306,1,0,1,"4,100",792,1935,1,A2,"490,000",9/21/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4046,7,,A5,96 MILTON AVENUE,,10306,1,0,1,"2,000","1,216",2001,1,A5,"565,000",8/31/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,65,,A5,119 MILTON AVENUE,,10306,1,0,1,"2,220","1,510",1989,1,A5,"440,000",12/11/2020
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,65,,A5,119 MILTON AVENUE,,10306,1,0,1,"2,220","1,510",1989,1,A5,"493,000",7/28/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,68,,A5,127 MILTON AVENUE,,10306,1,0,1,"2,260","1,510",1989,1,A5,"525,000",9/28/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,140,,A5,126 WINHAM AVENUE,,10306,1,0,1,"1,877","1,200",2001,1,A5,"515,000",3/12/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,1,,A5,122 EBBITTS STREET,,10306,1,0,1,"2,067","1,160",1990,1,A5,0,7/2/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,15,,A1,219 MILTON AVENUE,,10306,1,0,1,"3,697","1,756",1955,1,A1,"569,000",2/9/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,89,,A2,110 EBBITTS STREET,,10306,1,0,1,"4,896","1,200",1950,1,A2,0,7/6/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,123,,A5,235 MILTON AVENUE,,10306,1,0,1,"2,260","1,800",1993,1,A5,"575,000",5/17/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,1,,A5,25 NAVESINK PLACE,,10306,1,0,1,"2,028","1,080",1982,1,A5,"530,000",9/3/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,80,,A5,241 FINLEY AVENUE,,10306,1,0,1,752,864,1980,1,A5,"340,000",8/17/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,102,,A5,262 MILTON AVENUE,,10306,1,0,1,672,864,1980,1,A5,"315,000",8/5/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4063,32,,A5,310 MILTON AVENUE,,10306,1,0,1,"2,610","1,360",1970,1,A5,"580,000",6/21/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4063,37,,A5,296 MILTON AVENUE,,10306,1,0,1,"2,610","1,360",1970,1,A5,"550,000",1/15/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4064,30,,A2,684 NEW DORP LANE,,10306,1,0,1,"3,760",968,1925,1,A2,0,8/5/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4065,55,,A5,45 ROMA AVENUE,,10306,1,0,1,"2,530","1,400",1970,1,A5,"440,000",2/25/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4066,8,,A5,51 MARINE WAY,,10306,1,0,1,"2,375","1,500",1997,1,A5,"585,000",6/18/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4066,16,,A5,82 FINLEY AVENUE,,10306,1,0,1,"2,200","1,900",2003,1,A5,"660,000",7/15/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4066,47,,A5,79A HETT AVENUE,,10306,1,0,1,"2,275",934,1998,1,A5,"310,000",12/22/2020
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4067,49,,A2,73 ROMA AVENUE,,10306,1,0,1,"4,000","1,092",1960,1,A2,"675,000",9/17/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4067,55,,A5,85 ROMA AVENUE,,10306,1,0,1,"2,500","1,440",1970,1,A5,"445,000",5/17/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,28,,A5,138 FINLEY AVENUE,,10306,1,0,1,"3,000","1,800",2005,1,A5,"715,000",4/14/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,31,,A1,130 FINLEY AVENUE,,10306,1,0,1,"4,000","1,768",1973,1,A1,0,6/24/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,43,,A2,108 FINLEY AVENUE,,10306,1,0,1,"4,700","1,000",1960,1,A2,"525,000",1/8/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,59,,A5,117A HETT AVENUE,,10306,1,0,1,"2,200","1,200",2001,1,A5,"543,000",9/7/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4069,64,,A5,137 ROMA AVENUE,,10306,1,0,1,"2,500","1,900",1988,1,A5,0,11/16/2020
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4070,86,,A5,268 FINLEY AVENUE,,10306,1,0,1,"2,400","2,008",1986,1,A5,0,6/15/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,60,,A5,211 ROMA AVENUE,,10306,1,0,1,"2,200","1,040",1990,1,A5,"430,000",12/28/2020
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,68,,A5,229 ROMA AVE,,10306,1,0,1,"2,250","1,796",2020,1,A5,"691,392",8/26/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,69,,A5,233 ROMA AVE,,10306,1,0,1,"2,250","1,796",2020,1,A5,"687,319",8/31/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,95,,A5,36 MICHELLE LANE,,10306,1,0,1,"1,558","1,340",1990,1,A5,"420,000",1/19/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,164,,A5,223 ROMA AVENUE,,10306,1,0,1,"2,300","1,040",1990,1,A5,"435,000",7/7/2021
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4073,66,,A5,847 TYSENS LANE,,10306,1,0,1,"2,417","2,008",1983,1,A5,"648,000",8/19/2021
